videoname,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,SC_0,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,SC_7,SC_8,SC_9,TC_0,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC2_0,TC2_1,TC2_2,TC2_3,TC2_4,TC2_5,TC2_6,TC2_7,TC2_8,TC2_9
[RA][test0370_config][QP34]_SITI_540,135.74303,138.064,135.11949,137.97813,135.23723,137.72028,135.20349,137.89624,134.98341,137.41512,0.0,77.53343,77.421234,77.512634,77.50063,77.49064,77.57155,77.52138,77.67753,77.68692,0.0,0.0,53.320255,44.372383,51.765343,44.37619,52.052563,44.395496,51.623,43.97386
[RA][test0442_config][QP34]_EVCA_540,2.1878717,2.3857539,2.1874344,2.3981788,2.1874344,2.398225,2.189425,2.4025605,2.189425,2.4025605,108.87641,89.29074,109.19814,88.75342,109.19814,88.761734,109.70768,89.21899,109.70768,89.21899,0.0,97.98972,97.97008,97.78736,97.78736,97.79666,98.202156,98.47316,98.47316,98.47316,0.0,0.0,68.62361,57.14331,0.0,3.2510633,68.56016,56.483627,0.0,0.0
[RA][test0442_config][QP34]_VCA_540,2.1878717,2.3857539,2.1874344,2.3981788,2.1874344,2.398225,2.189425,2.4025605,2.189425,2.4025605,108.87641,89.29074,109.19814,88.75342,109.19814,88.761734,109.70768,89.21899,109.70768,89.21899,0.0,45.77178,45.946304,45.520454,45.520454,45.515728,45.64776,46.139214,46.139214,46.139214,0.0,0.0,1.7774374,4.60058,0.0,0.048118033,1.8930279,4.829078,0.0,0.0
[RA][test0442_config][QP34]_SITI_540,123.83541,124.22704,124.251205,123.83568,124.251205,123.85627,125.31725,124.334694,125.31725,124.334694,0.0,73.70542,73.56238,73.411606,73.411606,73.3986,73.42331,73.38013,73.38013,73.38013,0.0,0.0,47.90727,46.14211,0.0,4.376969,47.915493,45.986107,0.0,0.0
[RA][test0425_config][QP14]_EVCA_540,1.7112674,1.8439941,1.7130448,1.8430912,1.7129989,1.8430226,1.7138336,1.8398074,1.7141396,1.8396586,96.77061,116.546104,96.82634,116.625435,96.82221,116.64786,96.88896,116.5699,96.86643,116.583046,0.0,106.18496,106.20581,106.2445,106.24081,106.23734,106.096344,106.014404,106.0065,106.01747,0.0,0.0,10.976705,12.120964,0.7967563,1.2680614,54.713387,66.42549,1.0081365,2.3278596
[RA][test0425_config][QP14]_VCA_540,1.7112674,1.8439941,1.7130448,1.8430912,1.7129989,1.8430226,1.7138336,1.8398074,1.7141396,1.8396586,96.77061,116.546104,96.82634,116.625435,96.82221,116.64786,96.88896,116.5699,96.86643,116.583046,0.0,47.9126,47.888554,48.007126,48.007637,47.97977,47.901085,47.91998,47.9443,47.95403,0.0,0.0,0.24110067,0.26567063,0.010073586,0.029466387,1.6017873,1.7002567,0.048110947,0.04575406
[RA][test0425_config][QP14]_SITI_540,123.331535,156.91888,123.447334,156.93414,123.44796,156.96143,122.884766,157.00131,122.87374,157.02423,0.0,81.18792,81.17845,81.18015,81.18397,81.1794,81.212906,81.378296,81.37781,81.37315,0.0,0.0,6.112,7.480612,1.6685768,2.522125,40.277897,41.20098,2.0523515,2.4447422
[RA][test0289_config][QP46]_EVCA_540,2.074142,2.1643682,2.074142,2.1643682,2.0739992,2.1528883,2.074142,2.149364,2.0739992,2.1520362,121.53479,81.54349,121.53479,81.54349,121.53007,82.303535,121.53479,82.92893,121.53007,82.99181,0.0,100.16711,100.16711,100.16711,100.16231,100.06014,100.065025,100.257034,100.25221,100.12115,0.0,0.0,0.0,0.0,0.578224,35.12155,0.578224,15.830239,0.578224,13.511833
[RA][test0289_config][QP46]_VCA_540,2.074142,2.1643682,2.074142,2.1643682,2.0739992,2.1528883,2.074142,2.149364,2.0739992,2.1520362,121.53479,81.54349,121.53479,81.54349,121.53007,82.303535,121.53479,82.92893,121.53007,82.99181,0.0,44.86732,44.86732,44.86732,44.862614,44.41008,44.414787,44.034855,44.030148,43.874477,0.0,0.0,0.0,0.0,0.012549567,2.3271778,0.012549567,1.0141187,0.012549567,0.56745243
[RA][test0289_config][QP46]_SITI_540,137.88112,113.62497,137.88112,113.62497,137.86093,114.51555,137.88112,115.69758,137.86093,115.578476,0.0,83.42214,83.42214,83.42214,83.426575,83.41652,83.41206,83.52945,83.533905,83.487625,0.0,0.0,0.0,0.0,1.2672079,29.021347,1.2672079,14.955641,1.2672079,12.061389
[RA][test0274_config][QP50]_EVCA_540,1.3717378,1.9114354,1.3717378,1.9114354,1.3717378,1.9108346,1.3717378,1.912175,1.3715503,1.9113619,59.603497,71.18861,59.603497,71.18861,59.603497,71.07675,59.603497,71.1511,59.641335,71.165504,0.0,89.191635,89.191635,89.191635,89.191635,89.0778,89.0778,89.08135,89.07988,89.1218,0.0,0.0,0.0,0.0,0.0,17.416117,0.0,17.28566,8.806415,14.274001
[RA][test0274_config][QP50]_VCA_540,1.3717378,1.9114354,1.3717378,1.9114354,1.3717378,1.9108346,1.3717378,1.912175,1.3715503,1.9113619,59.603497,71.18861,59.603497,71.18861,59.603497,71.07675,59.603497,71.1511,59.641335,71.165504,0.0,68.66609,68.66609,68.66609,68.66609,68.5204,68.5204,68.567055,68.579,68.56245,0.0,0.0,0.0,0.0,0.0,0.34000668,0.0,0.3574592,0.1856308,0.28468105
[RA][test0274_config][QP50]_SITI_540,97.36824,107.55961,97.36824,107.55961,97.36824,107.35988,97.36824,107.58223,97.696434,107.45542,0.0,86.603004,86.603004,86.603004,86.603004,86.581154,86.581154,86.59373,86.58722,86.6031,0.0,0.0,0.0,0.0,0.0,13.135806,0.0,13.065775,7.5493264,9.8415985
[RA][test0314_config][QP28]_EVCA_540,2.1713512,2.2908359,2.1634178,2.2813761,2.162034,2.2824514,2.1722662,2.281995,2.1662166,2.2833357,121.54246,111.191635,121.93633,111.072784,121.47873,110.752785,121.71529,111.34523,121.754105,110.93427,0.0,105.927315,106.24183,106.048935,105.692474,105.39414,105.58709,105.61443,105.77735,105.70275,0.0,0.0,80.96698,64.22462,80.036026,63.15348,79.38245,62.79203,78.838066,62.477425
[RA][test0314_config][QP28]_VCA_540,2.1713512,2.2908359,2.1634178,2.2813761,2.162034,2.2824514,2.1722662,2.281995,2.1662166,2.2833357,121.54246,111.191635,121.93633,111.072784,121.47873,110.752785,121.71529,111.34523,121.754105,110.93427,0.0,27.31712,27.470768,27.198193,26.618807,26.939404,27.098146,26.749521,26.847116,26.886658,0.0,0.0,2.729482,2.4975579,2.434473,2.2287273,2.159828,2.1380053,2.2522924,2.0705547
[RA][test0314_config][QP28]_SITI_540,142.22632,152.28592,142.77171,152.20583,142.35913,152.04527,142.14651,153.02202,141.8241,151.86212,0.0,83.87795,84.254135,84.180695,84.24905,84.28525,84.31801,84.35632,84.593475,84.5832,0.0,0.0,56.77009,44.515022,56.1701,43.736465,55.513184,43.970516,55.174553,43.268764
[RA][test0430_config][QP42]_EVCA_540,1.5657524,1.6505413,1.5660768,1.6505466,1.566853,1.6512316,1.5669643,1.6504931,1.567614,1.6511348,47.515377,85.58677,47.639484,85.60159,47.59888,85.48587,47.569843,85.598236,47.554424,85.47408,0.0,78.910805,78.84814,78.85235,78.88307,78.85851,78.8565,78.87931,78.9347,78.89968,0.0,0.0,10.844389,2.1523979,16.336866,4.7676387,16.79193,4.6172357,16.760986,5.461724
[RA][test0430_config][QP42]_VCA_540,1.5657524,1.6505413,1.5660768,1.6505466,1.566853,1.6512316,1.5669643,1.6504931,1.567614,1.6511348,47.515377,85.58677,47.639484,85.60159,47.59888,85.48587,47.569843,85.598236,47.554424,85.47408,0.0,59.38404,59.21613,59.218838,59.200367,59.12302,59.135937,59.202,59.356556,59.263065,0.0,0.0,0.4642466,0.11305938,0.80821425,0.17470366,0.8980394,0.1837522,0.64442736,0.23418343
[RA][test0430_config][QP42]_SITI_540,68.19111,131.68051,68.24627,131.70491,68.110634,131.59909,68.316414,131.68173,68.15967,131.52545,0.0,62.653645,62.658176,62.6588,62.6413,62.65668,62.671547,62.65512,62.64557,62.655087,0.0,0.0,6.117916,3.1219614,8.836131,3.9229627,8.937303,3.873018,9.019671,4.358457
[RA][test0325_config][QP16]_EVCA_540,1.8788794,1.4879333,1.8731887,1.4877722,1.8755188,1.4891509,1.8783078,1.4893634,1.8758485,1.488657,94.74057,89.34282,94.528786,89.46899,93.76133,89.221214,93.61792,89.2212,93.61959,89.3618,0.0,90.98815,90.85887,90.79537,90.48788,90.414406,90.53624,90.565445,90.52005,90.52469,0.0,0.0,41.674664,31.931496,43.083874,33.628742,45.688263,36.643925,44.741028,36.170822
[RA][test0325_config][QP16]_VCA_540,1.8788794,1.4879333,1.8731887,1.4877722,1.8755188,1.4891509,1.8783078,1.4893634,1.8758485,1.488657,94.74057,89.34282,94.528786,89.46899,93.76133,89.221214,93.61792,89.2212,93.61959,89.3618,0.0,35.07355,35.054543,35.045467,34.882996,34.858257,34.92931,35.034534,34.962376,34.828712,0.0,0.0,1.8682678,0.5969059,2.08884,0.91779715,1.7516414,1.0788362,1.9754989,0.9924778
[RA][test0325_config][QP16]_SITI_540,123.44996,130.59871,122.527336,130.82248,121.98063,130.21994,122.51364,130.2574,121.95166,130.03369,0.0,76.06862,75.958466,75.98716,76.00593,75.973274,75.9566,75.94346,75.882545,75.858795,0.0,0.0,24.067068,20.661339,24.94541,20.937483,27.876688,22.330399,26.397713,22.462841
[RA][test0363_config][QP46]_EVCA_540,1.8027135,2.436155,1.7956098,2.4439876,1.7937502,2.443284,1.7910889,2.4444423,1.7844603,2.4480507,96.481064,77.96896,97.17057,78.10927,96.96001,78.32731,98.9729,79.81651,97.128334,78.981094,0.0,86.900375,87.23307,87.58122,87.19307,87.12098,88.364555,88.726456,87.63386,87.474754,0.0,0.0,55.66903,34.872845,57.806644,35.158028,58.905006,35.693275,59.671375,38.62463
[RA][test0363_config][QP46]_VCA_540,1.8027135,2.436155,1.7956098,2.4439876,1.7937502,2.443284,1.7910889,2.4444423,1.7844603,2.4480507,96.481064,77.96896,97.17057,78.10927,96.96001,78.32731,98.9729,79.81651,97.128334,78.981094,0.0,37.000877,36.17472,36.82573,36.475464,36.24011,36.69732,36.887794,36.44184,36.65108,0.0,0.0,2.5845575,1.7772762,2.4056318,1.8986497,3.1944096,2.2098947,3.1728408,2.47531
[RA][test0363_config][QP46]_SITI_540,110.35697,106.599525,110.80913,106.820114,109.72611,106.89648,112.67432,109.08226,110.353294,107.37724,0.0,82.35126,82.4607,82.35676,82.394356,82.47511,82.53873,82.50577,82.63281,82.73646,0.0,0.0,40.245075,28.345978,40.500984,28.250298,40.72785,28.47487,41.34045,30.68591
[RA][test0290_config][QP22]_EVCA_540,1.0932449,0.6817093,1.0932449,0.6817093,1.0952708,0.6836225,1.0982018,0.68623775,1.1022801,0.68914497,16.092073,19.367405,16.092073,19.367405,16.654593,19.496593,17.406193,19.650984,18.05357,19.81861,0.0,23.772295,23.772295,23.772295,24.202374,24.320595,24.841057,24.941565,25.451746,25.56103,0.0,0.0,0.0,0.0,1.8992991,1.0971235,2.484832,1.1004357,2.7878814,1.3846539
[RA][test0290_config][QP22]_VCA_540,1.0932449,0.6817093,1.0932449,0.6817093,1.0952708,0.6836225,1.0982018,0.68623775,1.1022801,0.68914497,16.092073,19.367405,16.092073,19.367405,16.654593,19.496593,17.406193,19.650984,18.05357,19.81861,0.0,19.356647,19.356647,19.356647,19.7618,19.9416,20.336395,20.399689,20.785616,20.731071,0.0,0.0,0.0,0.0,0.584658,0.17181818,0.8847878,0.1472213,0.67390066,0.2739066
[RA][test0290_config][QP22]_SITI_540,26.681538,32.469666,26.681538,32.469666,28.076977,33.334442,29.199469,33.92412,30.396727,34.695023,0.0,40.710453,40.710453,40.710453,40.892544,40.92561,41.13588,41.16442,41.428032,41.49486,0.0,0.0,0.0,0.0,4.9029117,4.6637897,5.719114,4.810752,6.849852,5.3577213
[RA][test0384_config][QP34]_EVCA_540,2.1829944,1.969865,2.1828809,1.9679611,2.1811633,1.9703158,2.1871302,1.9671133,2.1840632,1.9704939,135.77882,122.25394,135.79381,122.54599,135.58229,122.468765,135.69919,122.9788,135.48944,122.44784,0.0,110.34927,110.28872,110.47677,110.35664,110.400314,110.441,110.54897,110.444,110.25495,0.0,0.0,73.8981,56.257595,72.98019,54.72616,73.32304,55.83056,74.28647,55.68222
[RA][test0384_config][QP34]_VCA_540,2.1829944,1.969865,2.1828809,1.9679611,2.1811633,1.9703158,2.1871302,1.9671133,2.1840632,1.9704939,135.77882,122.25394,135.79381,122.54599,135.58229,122.468765,135.69919,122.9788,135.48944,122.44784,0.0,28.380785,28.310358,28.302704,28.19572,28.427893,28.318237,28.255045,28.354532,28.193737,0.0,0.0,1.1150081,1.0955787,0.9234879,1.0281678,0.9979821,1.1160008,1.1025369,1.1270958
[RA][test0384_config][QP34]_SITI_540,148.35147,160.79341,148.41623,161.57304,148.3627,161.224,148.20012,162.08286,148.26413,161.35199,0.0,79.50794,79.50643,79.54771,79.56705,79.541374,79.58099,79.51478,79.50324,79.51459,0.0,0.0,46.793118,30.355091,46.971535,29.766327,46.750694,30.190374,47.167007,30.422466
[RA][test0447_config][QP32]_EVCA_540,2.2527337,2.2395706,2.2542293,2.236317,2.2512085,2.230319,2.2512186,2.229529,2.251059,2.2229223,102.78718,90.614296,103.38335,89.87449,102.791245,89.57432,103.661514,90.423065,103.233185,89.79646,0.0,89.543976,89.97566,89.53362,89.32802,89.44421,89.486,89.38407,89.24445,89.10901,0.0,0.0,61.94659,48.333214,61.453648,46.79595,61.971245,47.590977,61.714584,47.62374
[RA][test0447_config][QP32]_VCA_540,2.2527337,2.2395706,2.2542293,2.236317,2.2512085,2.230319,2.2512186,2.229529,2.251059,2.2229223,102.78718,90.614296,103.38335,89.87449,102.791245,89.57432,103.661514,90.423065,103.233185,89.79646,0.0,29.443163,30.079802,30.046526,29.71841,29.86807,29.631994,29.49764,28.910831,28.853437,0.0,0.0,3.0354297,3.2413824,2.6482084,2.4861407,3.0862443,3.0705545,2.8645961,3.1549795
[RA][test0447_config][QP32]_SITI_540,118.839386,128.4328,119.92932,127.55476,119.084656,127.50273,119.76182,128.54582,118.73424,128.2317,0.0,76.4164,76.60686,76.27176,76.27334,76.25631,76.1584,76.26188,76.14352,76.11576,0.0,0.0,41.901623,37.702248,42.14627,35.668575,42.09036,35.924698,41.839165,35.805416
[RA][test0321_config][QP34]_EVCA_540,2.6227832,2.0671954,2.615634,2.0694406,2.630842,2.0624387,2.6467726,2.057541,2.6521268,2.0567484,70.57279,90.392365,70.24515,89.73849,68.681404,89.53037,66.85314,89.03431,66.55382,89.014404,0.0,82.37038,82.36911,81.73171,81.328735,81.122795,80.362076,79.981735,79.87379,79.853676,0.0,0.0,5.118136,6.2164803,19.893948,12.987408,20.122026,12.617276,10.402991,5.6079187
[RA][test0321_config][QP34]_VCA_540,2.6227832,2.0671954,2.615634,2.0694406,2.630842,2.0624387,2.6467726,2.057541,2.6521268,2.0567484,70.57279,90.392365,70.24515,89.73849,68.681404,89.53037,66.85314,89.03431,66.55382,89.014404,0.0,39.0308,39.280273,38.832275,38.70281,38.552242,37.695858,37.228237,36.97706,36.92318,0.0,0.0,0.67337966,0.7299239,2.8380263,0.82493204,2.472344,0.6383776,0.6088968,0.24221435
[RA][test0321_config][QP34]_SITI_540,105.33573,131.38252,105.57321,130.80777,104.47037,130.38393,103.25439,130.0307,103.13052,130.0311,0.0,74.33891,74.2461,74.08312,74.028595,73.98834,73.86661,73.8365,73.79512,73.76133,0.0,0.0,7.7483816,9.489898,18.074936,10.268091,19.306812,8.587677,9.054217,5.4264154
[RA][test0300_config][QP24]_EVCA_540,2.039787,1.8182175,2.039787,1.8182175,2.0397873,1.8181546,2.0396364,1.8183696,2.0391388,1.8164593,95.690605,74.84869,95.690605,74.84869,95.687004,74.86851,95.71715,74.96847,95.72066,74.57852,0.0,85.83668,85.83668,85.83668,85.840034,85.843414,85.873886,85.8923,85.87002,85.750534,0.0,0.0,0.0,0.0,0.90989214,0.15713188,1.624125,0.84658,4.0567,2.675155
[RA][test0300_config][QP24]_VCA_540,2.039787,1.8182175,2.039787,1.8182175,2.0397873,1.8181546,2.0396364,1.8183696,2.0391388,1.8164593,95.690605,74.84869,95.690605,74.84869,95.687004,74.86851,95.71715,74.96847,95.72066,74.57852,0.0,35.874645,35.874645,35.874645,35.880627,35.86302,35.88837,35.79778,35.746014,35.98445,0.0,0.0,0.0,0.0,0.021288222,0.019692542,0.046538353,0.10273096,0.13207571,0.42369562
[RA][test0300_config][QP24]_SITI_540,113.02217,113.70239,113.02217,113.70239,113.02169,113.71633,113.06031,113.80343,113.055504,113.30211,0.0,88.72444,88.72444,88.72444,88.724075,88.7305,88.74194,88.75296,88.72944,88.7611,0.0,0.0,0.0,0.0,1.1531308,0.5225356,1.9639527,2.060671,3.532424,4.8149576
[RA][test0457_config][QP14]_EVCA_540,1.9048381,1.8035626,1.9077405,1.7922179,1.9117057,1.7818156,1.8994838,1.7748532,1.8921727,1.7706863,125.61285,53.95162,124.96938,51.294613,125.60182,52.429813,124.74942,51.82021,123.67459,52.86799,0.0,102.81004,102.31491,102.629395,103.14361,102.79811,102.29202,102.441765,101.94434,101.5688,0.0,0.0,80.16125,26.773077,80.93454,26.57443,80.183334,25.809534,80.07615,27.44518
[RA][test0457_config][QP14]_VCA_540,1.9048381,1.8035626,1.9077405,1.7922179,1.9117057,1.7818156,1.8994838,1.7748532,1.8921727,1.7706863,125.61285,53.95162,124.96938,51.294613,125.60182,52.429813,124.74942,51.82021,123.67459,52.86799,0.0,72.13313,71.68602,74.06396,74.7513,73.599976,72.88814,73.26922,72.134346,71.205666,0.0,0.0,3.103371,3.6979527,3.3037562,3.0299914,2.9179962,2.2464194,3.251695,3.0426285
[RA][test0457_config][QP14]_SITI_540,142.59024,82.55724,141.36737,77.62176,142.01312,79.675125,141.01497,78.837616,140.2203,81.10675,0.0,90.95655,90.98149,90.804184,90.7989,90.59803,90.614426,90.49708,90.5018,90.25839,0.0,0.0,54.870686,21.976671,55.575153,22.088564,55.071903,21.491556,55.24005,23.143585
[RA][test0305_config][QP18]_EVCA_540,2.326309,1.6725619,2.326329,1.6728836,2.3263247,1.6709197,2.3262634,1.6724981,2.3256161,1.6731898,105.264145,100.36172,105.27197,100.21931,105.247246,100.30665,105.290375,100.78868,105.29073,100.52238,0.0,102.72259,102.739784,102.68577,102.66661,102.68199,102.710365,102.87561,102.897125,102.62581,0.0,0.0,1.5245746,30.865808,1.9701732,31.710752,1.955792,31.233196,3.551342,35.28902
[RA][test0305_config][QP18]_VCA_540,2.326309,1.6725619,2.326329,1.6728836,2.3263247,1.6709197,2.3262634,1.6724981,2.3256161,1.6731898,105.264145,100.36172,105.27197,100.21931,105.247246,100.30665,105.290375,100.78868,105.29073,100.52238,0.0,46.448067,46.49102,46.641624,46.58296,46.537617,46.57726,46.632347,46.580513,46.35152,0.0,0.0,0.056618433,0.7937059,0.07539507,0.69900346,0.071895845,0.91682976,0.11066243,0.89463514
[RA][test0305_config][QP18]_SITI_540,116.3925,140.4512,116.40559,140.45764,116.363075,140.48552,116.422424,140.81406,116.46697,140.5227,0.0,87.24348,87.24275,87.24196,87.24143,87.21589,87.2179,87.17548,87.16812,87.21009,0.0,0.0,1.8195217,18.384172,2.1213992,18.285038,2.1211762,18.026701,3.912321,19.967865
[RA][test0318_config][QP34]_EVCA_540,2.3666794,2.565005,2.3675373,2.5713708,2.3671908,2.5765612,2.3619564,2.575974,2.3569953,2.575124,82.81174,80.17719,82.778046,80.87718,82.72508,80.20226,82.45811,81.160675,82.47886,80.68552,0.0,85.15877,85.17956,85.40898,85.55934,85.186295,85.117455,85.904526,85.63665,85.3321,0.0,0.0,40.17384,44.622944,39.881588,43.96324,41.16467,43.84052,39.521793,44.204674
[RA][test0318_config][QP34]_VCA_540,2.3666794,2.565005,2.3675373,2.5713708,2.3671908,2.5765612,2.3619564,2.575974,2.3569953,2.575124,82.81174,80.17719,82.778046,80.87718,82.72508,80.20226,82.45811,81.160675,82.47886,80.68552,0.0,40.03768,39.731564,39.816177,39.540752,39.485115,39.517773,39.7108,38.83815,38.860657,0.0,0.0,2.3300054,1.8482859,2.029486,1.597971,2.695996,1.6805793,2.3408647,1.5791992
[RA][test0318_config][QP34]_SITI_540,96.507065,114.794975,96.61538,115.62667,96.71192,114.63276,96.444374,115.90005,96.221725,114.94926,0.0,77.52649,77.46638,77.69853,77.521484,77.57995,77.57602,77.69082,77.60648,77.57329,0.0,0.0,31.945482,33.5018,31.384003,33.04273,33.087536,33.326008,31.742105,33.37485
[RA][test0356_config][QP16]_EVCA_540,1.5538867,1.5479976,1.5530581,1.5401475,1.5546875,1.5302223,1.5562477,1.5233623,1.5554703,1.5125014,45.880722,96.935585,45.72984,96.582275,45.76656,96.75157,45.79198,95.88734,45.60474,95.8986,0.0,96.17204,95.88136,95.670135,95.56275,95.76971,95.71858,94.937935,95.19743,95.40489,0.0,0.0,19.384003,65.55901,18.27044,60.274204,20.69293,60.45561,20.426949,59.638725
[RA][test0356_config][QP16]_VCA_540,1.5538867,1.5479976,1.5530581,1.5401475,1.5546875,1.5302223,1.5562477,1.5233623,1.5554703,1.5125014,45.880722,96.935585,45.72984,96.582275,45.76656,96.75157,45.79198,95.88734,45.60474,95.8986,0.0,72.94059,72.59581,72.14762,71.92287,71.994576,72.02847,71.867805,72.21713,72.48172,0.0,0.0,1.6329887,4.730961,0.865924,3.305385,0.97030455,3.3383188,1.1912152,2.5235336
[RA][test0356_config][QP16]_SITI_540,75.229965,124.18149,75.187935,124.75227,75.183365,124.953766,75.246216,124.45486,75.103294,124.789185,0.0,81.48091,81.45346,81.12611,81.148285,80.91172,80.96108,80.765305,80.65825,80.39875,0.0,0.0,22.30976,54.854137,19.68844,44.379684,23.098434,44.659195,23.534958,44.000248
[RA][test0474_config][QP30]_EVCA_540,1.5644981,1.6433723,1.5669383,1.644732,1.5717386,1.6443192,1.5680299,1.6428994,1.5713371,1.6426891,55.43727,81.34169,54.797035,77.49186,53.568405,76.36458,54.887207,76.95858,53.88232,75.314316,0.0,70.916435,71.42221,69.4947,69.38244,68.655136,68.71859,69.04209,69.11796,68.22212,0.0,0.0,28.122677,45.133106,26.160572,39.152817,26.672684,39.90127,26.24743,39.50375
[RA][test0474_config][QP30]_VCA_540,1.5644981,1.6433723,1.5669383,1.644732,1.5717386,1.6443192,1.5680299,1.6428994,1.5713371,1.6426891,55.43727,81.34169,54.797035,77.49186,53.568405,76.36458,54.887207,76.95858,53.88232,75.314316,0.0,42.082363,42.472378,41.390278,41.749706,41.18304,40.73483,41.264717,41.784985,40.892555,0.0,0.0,2.4674802,5.569231,2.3317804,2.3473024,2.849934,2.9218435,2.219446,2.8620358
[RA][test0474_config][QP30]_SITI_540,65.55925,114.7324,65.08567,109.96451,63.04627,108.610855,64.99041,109.40038,63.422195,106.874985,0.0,72.456795,72.49298,72.35644,72.27866,72.241646,72.23883,72.26006,72.245186,72.07362,0.0,0.0,20.251366,30.589708,19.174276,26.27789,19.35938,26.838408,19.088696,26.882505
[RA][test0294_config][QP18]_EVCA_540,2.1735642,1.9177164,2.1757238,1.9176507,2.1701076,1.9112475,2.1709516,1.9065061,2.1708326,1.9053578,121.79503,94.41418,121.549484,94.27703,121.44749,93.9443,121.654175,94.14917,121.68712,93.52355,0.0,103.837875,103.87585,103.9087,103.58144,103.73504,103.94103,104.12687,104.13271,104.14225,0.0,0.0,78.55426,50.079803,77.309044,48.717716,78.17172,49.39463,77.7931,48.289406
[RA][test0294_config][QP18]_VCA_540,2.1735642,1.9177164,2.1757238,1.9176507,2.1701076,1.9112475,2.1709516,1.9065061,2.1708326,1.9053578,121.79503,94.41418,121.549484,94.27703,121.44749,93.9443,121.654175,94.14917,121.68712,93.52355,0.0,38.346577,38.63417,39.1136,38.682022,38.82621,38.73276,38.97863,38.949028,39.259792,0.0,0.0,1.7845362,2.4830918,1.9657458,2.7769964,2.0841472,2.6736405,1.7933431,2.683679
[RA][test0294_config][QP18]_SITI_540,135.29828,143.02824,135.25485,142.6173,135.11513,142.74443,135.67726,143.32419,135.46597,142.63309,0.0,80.42173,80.55605,80.467995,80.60273,80.519585,80.64771,80.728905,80.77801,80.73232,0.0,0.0,51.04944,36.357925,48.300335,35.10553,49.97217,35.294613,49.18015,35.01642
[RA][test0419_config][QP38]_EVCA_540,1.7914445,1.9982127,1.7914445,1.9982127,1.7914302,1.9982684,1.791562,1.9982427,1.791562,1.9982427,63.151596,85.593376,63.151596,85.593376,63.165886,85.588264,63.12662,85.59312,63.12662,85.59312,0.0,75.7553,75.7553,75.7553,75.77518,75.77068,75.7416,75.74666,75.74666,75.74666,0.0,0.0,0.0,0.0,0.66654694,0.17610414,0.6113847,0.085831344,0.0,0.0
[RA][test0419_config][QP38]_VCA_540,1.7914445,1.9982127,1.7914445,1.9982127,1.7914302,1.9982684,1.791562,1.9982427,1.791562,1.9982427,63.151596,85.593376,63.151596,85.593376,63.165886,85.588264,63.12662,85.59312,63.12662,85.59312,0.0,46.23728,46.23728,46.23728,46.27234,46.267223,46.23272,46.237568,46.237568,46.237568,0.0,0.0,0.0,0.0,0.033390287,0.0048716106,0.03740032,0.0046188114,0.0,0.0
[RA][test0419_config][QP38]_SITI_540,80.54887,146.88507,80.54887,146.88507,80.59185,146.88397,80.55255,146.88997,80.55255,146.88997,0.0,69.634895,69.634895,69.634895,69.64054,69.64123,69.63153,69.63137,69.63137,69.63137,0.0,0.0,0.0,0.0,2.8891559,0.8100199,2.6935198,0.36804757,0.0,0.0
[RA][test0461_config][QP50]_EVCA_540,2.1266909,2.4460142,2.127427,2.4455369,2.1271155,2.443925,2.1282718,2.4454117,2.1292539,2.446122,92.44603,78.51582,92.69038,78.44262,92.179474,77.41631,92.72652,78.51529,92.09473,77.33315,0.0,85.440445,85.6902,85.72441,85.38365,84.94192,85.23155,85.60991,85.15938,84.79135,0.0,0.0,41.224937,33.300014,39.253082,30.910658,38.979004,30.94909,40.200645,31.501043
[RA][test0461_config][QP50]_VCA_540,2.1266909,2.4460142,2.127427,2.4455369,2.1271155,2.443925,2.1282718,2.4454117,2.1292539,2.446122,92.44603,78.51582,92.69038,78.44262,92.179474,77.41631,92.72652,78.51529,92.09473,77.33315,0.0,40.9443,41.14839,41.220726,40.95535,40.388855,40.51288,40.846992,40.37655,40.398907,0.0,0.0,1.0164485,0.8716387,0.9901918,1.4339341,0.982726,1.4109483,1.1186552,1.4824458
[RA][test0461_config][QP50]_SITI_540,112.46707,106.8055,112.53649,106.799805,111.65456,104.87596,112.63075,107.095276,111.123604,105.0507,0.0,70.9299,70.905716,70.92421,70.918686,70.90803,70.918945,70.95692,70.897224,70.86869,0.0,0.0,25.804977,22.562504,24.129208,20.437912,23.794765,20.261301,24.549643,19.892212
[RA][test0313_config][QP44]_EVCA_540,1.7122493,1.3925397,1.7211463,1.3968415,1.7283169,1.4050599,1.7324623,1.411205,1.7430823,1.422695,27.396183,74.098656,29.408993,73.60269,31.520142,72.955345,34.066673,73.54719,36.935654,72.68831,0.0,68.99605,69.85767,69.409164,69.58479,68.659065,69.35428,70.25193,70.96757,70.162636,0.0,0.0,15.938855,49.511528,17.37072,48.54566,19.636393,48.906895,21.583803,48.438812
