videoname,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,SC_0,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,SC_7,SC_8,SC_9,TC_0,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC2_0,TC2_1,TC2_2,TC2_3,TC2_4,TC2_5,TC2_6,TC2_7,TC2_8,TC2_9
[RA][test0317_config][QP30]_VCA_360,4.8228426,3.3651838,4.7935567,3.3650174,4.8909364,3.3492384,4.8391485,3.348986,4.836154,3.354133,68.52999,65.42884,70.77846,65.25166,68.65451,64.67018,68.507545,65.28727,68.345436,64.96614,0.0,50.01065,48.892628,48.789154,49.321712,49.271656,48.251816,49.135757,48.789375,48.483273,0.0,0.0,4.842819,1.3071703,4.9144783,1.5526646,3.2542822,1.6578275,1.9844831,1.4947964
[RA][test0317_config][QP30]_SITI_360,77.10067,89.47976,79.64821,89.62144,77.635796,87.79274,78.16844,89.22739,77.91154,88.56829,0.0,72.059074,72.85641,72.881836,72.61324,72.583984,71.740036,71.5777,71.382286,71.43865,0.0,0.0,29.72724,26.642757,30.872545,26.168215,31.300335,25.787209,26.27578,26.817097
[RA][test0462_config][QP14]_EVCA_360,4.6525154,3.8840532,4.653057,3.8714066,4.652787,3.8710458,4.646524,3.864122,4.6449127,3.865846,82.27139,63.807842,81.88519,62.9145,81.87866,62.87727,81.110405,63.494938,81.15192,63.652416,0.0,72.47362,72.038124,71.74091,71.71496,71.708694,71.56839,71.45581,71.47557,71.50181,0.0,0.0,40.51394,30.267317,1.354175,1.2931951,40.461506,29.601704,4.5590763,3.4986808
[RA][test0462_config][QP14]_VCA_360,4.6525154,3.8840532,4.653057,3.8714066,4.652787,3.8710458,4.646524,3.864122,4.6449127,3.865846,82.27139,63.807842,81.88519,62.9145,81.87866,62.87727,81.110405,63.494938,81.15192,63.652416,0.0,30.344952,30.26326,30.550879,30.542364,30.52624,30.433823,29.44199,29.438444,29.340134,0.0,0.0,1.2521528,2.570718,0.019519534,0.039635625,1.5735041,1.9556553,0.14726946,0.300606
[RA][test0462_config][QP14]_SITI_360,101.96012,103.36724,101.94024,102.073944,101.92607,102.01313,101.55362,102.6939,101.534706,103.16073,0.0,65.55306,65.46965,65.34449,65.35753,65.35643,65.20076,65.17585,65.17596,65.20563,0.0,0.0,29.68485,24.702045,2.0195856,1.8641655,31.130417,24.609762,3.4251544,3.8566852
[RA][test0269_config][QP20]_EVCA_360,4.167209,5.647123,4.185856,5.6221447,4.1748796,5.6297545,4.188873,5.627969,4.1779475,5.625069,125.06348,100.38871,125.003494,100.47084,124.22667,100.28763,125.257225,101.23505,124.647,101.24624,0.0,108.345856,108.070465,108.23133,108.01092,108.00094,108.19636,108.40489,107.97354,107.706696,0.0,0.0,71.32262,51.15951,70.5642,51.453876,69.81655,49.49172,72.64018,49.40354
[RA][test0269_config][QP20]_VCA_360,4.167209,5.647123,4.185856,5.6221447,4.1748796,5.6297545,4.188873,5.627969,4.1779475,5.625069,125.06348,100.38871,125.003494,100.47084,124.22667,100.28763,125.257225,101.23505,124.647,101.24624,0.0,42.83478,43.084984,43.08627,43.55614,43.57115,43.252148,43.04916,43.182518,42.996063,0.0,0.0,1.2514685,1.234872,1.2005694,1.4377301,1.4669697,1.2244958,1.4141012,1.1269385
[RA][test0269_config][QP20]_SITI_360,132.87773,139.05798,132.72891,139.70378,132.32603,138.94684,133.12808,139.82275,132.91478,139.36522,0.0,78.8544,78.66644,78.8775,78.82997,78.84136,78.86483,78.80863,78.95401,78.81527,0.0,0.0,43.591045,38.134724,43.18049,38.726875,43.922276,36.481365,46.938484,36.610046
[RA][test0327_config][QP12]_EVCA_360,4.89245,3.6652992,4.902704,3.6815524,4.918433,3.692711,4.924802,3.7026598,4.9394855,3.714241,112.99812,109.494255,112.723915,109.29369,112.4941,109.39313,112.57001,109.746956,112.77274,110.02859,0.0,103.14289,103.19522,103.0018,102.656296,101.9554,102.022194,102.17764,102.30459,102.25293,0.0,0.0,67.17394,62.70046,66.3667,63.757744,66.14467,63.540077,65.779434,63.12833
[RA][test0327_config][QP12]_VCA_360,4.89245,3.6652992,4.902704,3.6815524,4.918433,3.692711,4.924802,3.7026598,4.9394855,3.714241,112.99812,109.494255,112.723915,109.29369,112.4941,109.39313,112.57001,109.746956,112.77274,110.02859,0.0,24.126104,24.459856,24.580994,24.682932,23.77023,23.621555,22.342257,22.679188,21.734413,0.0,0.0,1.5456563,2.2517157,1.4914341,2.170216,1.6554023,2.8202043,1.4780266,2.7148902
[RA][test0327_config][QP12]_SITI_360,127.98381,157.99915,127.742966,158.55977,127.66674,157.0701,127.60485,157.46661,127.222115,157.3607,0.0,80.0047,80.15707,80.44186,80.27831,80.46389,80.3292,80.60295,80.63764,80.79731,0.0,0.0,50.94352,46.249996,50.93764,46.882847,51.1059,46.38112,51.119827,46.188248
[RA][test0338_config][QP38]_EVCA_360,3.3645525,4.2099247,3.3645525,4.2099247,3.3645525,4.2099247,3.3645525,4.2099247,3.3645525,4.2099247,19.52807,49.025517,19.52807,49.025517,19.52807,49.025517,19.52807,49.025517,19.52807,49.025517,0.0,44.600132,44.600132,44.600132,44.600132,44.600132,44.600132,44.600132,44.600132,44.600132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[RA][test0338_config][QP38]_VCA_360,3.3645525,4.2099247,3.3645525,4.2099247,3.3645525,4.2099247,3.3645525,4.2099247,3.3645525,4.2099247,19.52807,49.025517,19.52807,49.025517,19.52807,49.025517,19.52807,49.025517,19.52807,49.025517,0.0,36.800453,36.800453,36.800453,36.800453,36.800453,36.800453,36.800453,36.800453,36.800453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[RA][test0338_config][QP38]_SITI_360,20.158886,102.76005,20.158886,102.76005,20.158886,102.76005,20.158886,102.76005,20.158886,102.76005,0.0,69.05929,69.05929,69.05929,69.05929,69.05929,69.05929,69.05929,69.05929,69.05929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[RA][test0298_config][QP26]_EVCA_360,4.4113097,4.507575,4.4216237,4.516696,4.4131427,4.518613,4.416249,4.523798,4.416504,4.534091,101.57648,114.19454,100.999756,114.32184,100.57548,114.32802,101.04038,114.38583,100.643265,114.42097,0.0,97.344826,97.554306,97.42327,97.38648,97.47012,97.48853,97.60997,97.384,97.22849,0.0,0.0,54.968365,53.938816,54.048855,53.876137,54.40378,55.867153,55.37331,56.40424
[RA][test0298_config][QP26]_VCA_360,4.4113097,4.507575,4.4216237,4.516696,4.4131427,4.518613,4.416249,4.523798,4.416504,4.534091,101.57648,114.19454,100.999756,114.32184,100.57548,114.32802,101.04038,114.38583,100.643265,114.42097,0.0,33.832336,33.86142,34.05821,34.384003,34.029495,33.31556,33.561535,33.788303,33.850147,0.0,0.0,1.801942,1.0512885,1.761963,0.97760403,1.619763,1.1818265,1.4878856,1.2091819
[RA][test0298_config][QP26]_SITI_360,116.91848,151.10811,116.0399,151.74356,116.06466,151.69211,115.72135,151.44249,116.02878,151.22905,0.0,74.018814,73.974884,74.07825,74.02325,74.054184,74.15141,74.07339,73.71491,73.97328,0.0,0.0,35.91896,33.010426,35.487957,32.990864,35.848778,35.78272,36.970688,35.65254
[RA][test0463_config][QP34]_EVCA_360,4.7335186,3.8040867,4.731601,3.8119094,4.7318954,3.8156216,4.7315655,3.814875,4.727666,3.8145764,125.37377,108.10762,125.41423,108.38575,125.16548,108.3231,125.19867,109.00914,125.18317,108.387405,0.0,99.582695,99.51709,99.45913,99.181526,99.25102,99.33071,99.590576,99.46318,99.29088,0.0,0.0,69.218956,51.05509,68.71548,50.596577,68.47233,50.416286,68.84475,51.556133
[RA][test0463_config][QP34]_VCA_360,4.7335186,3.8040867,4.731601,3.8119094,4.7318954,3.8156216,4.7315655,3.814875,4.727666,3.8145764,125.37377,108.10762,125.41423,108.38575,125.16548,108.3231,125.19867,109.00914,125.18317,108.387405,0.0,21.867786,21.876629,21.752605,21.885954,21.873001,21.909431,21.384209,21.301777,21.761719,0.0,0.0,1.1938757,1.0363473,1.1444491,0.8263883,1.1355003,1.3650104,1.0682389,1.1364006
[RA][test0463_config][QP34]_SITI_360,135.80069,138.6845,135.24724,138.96603,135.31801,138.83888,135.32742,139.5768,135.49307,139.27344,0.0,71.76034,71.70228,71.72643,71.616196,71.535904,71.760605,71.70384,71.631454,71.62744,0.0,0.0,41.423367,30.73208,40.266735,29.839363,40.370712,29.97948,40.699917,30.889235
[RA][test0389_config][QP32]_EVCA_360,4.5602884,4.8769493,4.5463853,4.8971667,4.5468054,4.9210877,4.5544896,4.939459,4.5375166,4.954841,99.04763,76.485275,99.3681,77.72139,99.25878,77.465485,100.341576,78.603004,99.98707,79.07193,0.0,95.778114,95.78384,95.784706,95.15711,95.42721,96.019455,95.901375,95.20281,94.87087,0.0,0.0,57.075836,36.97768,56.4082,37.63546,57.123272,37.339832,58.178642,38.23651
[RA][test0389_config][QP32]_VCA_360,4.5602884,4.8769493,4.5463853,4.8971667,4.5468054,4.9210877,4.5544896,4.939459,4.5375166,4.954841,99.04763,76.485275,99.3681,77.72139,99.25878,77.465485,100.341576,78.603004,99.98707,79.07193,0.0,51.45796,51.265236,50.356895,49.43802,49.921356,50.250576,49.862274,48.8779,48.998154,0.0,0.0,1.7611433,2.0716376,1.9311736,1.9758911,1.9375513,2.333999,1.7645427,2.1955075
[RA][test0389_config][QP32]_SITI_360,128.6176,110.20193,129.00412,111.369545,128.59521,110.952156,129.68764,111.97537,128.57442,111.50428,0.0,78.192245,78.105835,77.97852,78.09321,78.04388,78.0765,77.89907,77.84192,77.78514,0.0,0.0,39.19566,32.036785,39.08302,31.586786,39.701065,31.599815,40.14599,31.631046
[RA][test0373_config][QP34]_EVCA_360,4.6900215,5.4365497,4.699933,5.440994,4.6950917,5.436452,4.7039256,5.4255915,4.7049303,5.4232173,137.73566,119.56249,137.86212,119.55808,137.67436,118.98316,138.03859,120.10253,137.64438,119.126465,0.0,110.26206,110.11938,110.25451,110.12152,109.85085,110.04824,110.18948,110.35414,110.06044,0.0,0.0,77.551575,59.803104,78.32737,59.6307,78.37041,59.704033,80.013374,61.28475
[RA][test0373_config][QP34]_VCA_360,4.6900215,5.4365497,4.699933,5.440994,4.6950917,5.436452,4.7039256,5.4255915,4.7049303,5.4232173,137.73566,119.56249,137.86212,119.55808,137.67436,118.98316,138.03859,120.10253,137.64438,119.126465,0.0,21.766148,21.864805,21.935928,21.794785,22.26916,22.398855,22.146507,22.072641,22.199038,0.0,0.0,1.1776581,1.4017628,1.3589586,1.3095284,1.3378737,1.5710214,1.4353062,1.7623585
[RA][test0373_config][QP34]_SITI_360,143.27565,159.54408,143.8023,159.90674,143.54425,159.27608,143.75172,160.2383,143.50203,159.02016,0.0,80.72738,80.9078,80.90618,80.83,80.61093,80.5257,80.49109,80.660385,80.70999,0.0,0.0,46.329414,39.85828,47.187748,39.82611,46.917038,39.85563,48.94453,41.1119
[RA][test0486_config][QP48]_EVCA_360,4.8186817,4.159801,4.813535,4.1531005,4.809085,4.156807,4.815972,4.151404,4.824683,4.156798,83.218025,76.42489,83.35965,76.83523,83.33186,75.75153,83.088104,76.94743,82.97734,76.163704,0.0,77.38137,77.40376,77.42626,77.54863,76.970924,76.89607,77.459595,77.6093,77.63561,0.0,0.0,37.04162,26.927687,36.299965,25.01542,35.781734,24.034378,38.025826,27.033094
[RA][test0486_config][QP48]_VCA_360,4.8186817,4.159801,4.813535,4.1531005,4.809085,4.156807,4.815972,4.151404,4.824683,4.156798,83.218025,76.42489,83.35965,76.83523,83.33186,75.75153,83.088104,76.94743,82.97734,76.163704,0.0,27.32455,27.710194,27.662983,27.698196,27.192007,27.472794,27.776466,28.000628,27.862953,0.0,0.0,1.6244401,1.0883735,1.3630009,1.4839004,1.4203663,1.5053686,1.3221651,1.5194228
[RA][test0486_config][QP48]_SITI_360,103.56388,110.69478,103.594284,111.139656,103.56232,110.33165,102.908104,111.35999,103.95192,110.73405,0.0,73.314255,73.416115,73.42968,73.39319,73.25008,73.237305,73.33842,73.34176,73.347176,0.0,0.0,26.394114,20.120066,25.830135,16.679054,25.361868,15.828704,26.906792,19.028181
[RA][test0417_config][QP22]_EVCA_360,4.5172157,4.8166466,4.5151196,4.809704,4.5110826,4.8142185,4.5145125,4.8084245,4.508164,4.81243,101.43615,109.42363,101.433235,109.47094,101.442894,109.91875,101.532295,110.313416,101.106026,109.70212,0.0,99.02661,98.92473,99.09974,99.151276,99.069336,99.05131,99.08658,98.989044,99.14865,0.0,0.0,51.384045,50.54292,36.107605,46.414005,41.365196,46.06903,42.449215,47.48341
[RA][test0417_config][QP22]_VCA_360,4.5172157,4.8166466,4.5151196,4.809704,4.5110826,4.8142185,4.5145125,4.8084245,4.508164,4.81243,101.43615,109.42363,101.433235,109.47094,101.442894,109.91875,101.532295,110.313416,101.106026,109.70212,0.0,41.748653,41.547417,41.854774,42.016182,41.6061,41.486942,41.880688,42.01813,41.841408,0.0,0.0,1.8881654,0.9990596,0.6916275,1.1449566,0.9483646,1.0356511,1.164316,1.4241716
[RA][test0417_config][QP22]_SITI_360,118.26264,146.99007,117.86348,147.09677,117.97351,147.86636,118.35196,147.91037,117.80444,147.83815,0.0,87.35286,87.45691,87.432686,87.33172,87.37035,87.400246,87.458,87.427315,87.557915,0.0,0.0,32.40397,33.322445,22.218811,31.119602,24.883207,30.484417,26.512148,31.172293
[RA][test0343_config][QP18]_EVCA_360,4.822725,4.5511785,4.8190904,4.554631,4.8316016,4.574606,4.8165884,4.573055,4.828711,4.5827336,129.59067,122.49037,128.84413,123.08743,128.54533,122.7726,128.6568,123.49329,128.179,122.95352,0.0,110.79912,110.22071,110.22561,110.05808,110.03051,109.89854,109.85799,109.781395,109.49672,0.0,0.0,80.680214,70.61069,79.51498,70.383865,79.332085,70.56955,79.3832,70.367966
[RA][test0343_config][QP18]_VCA_360,4.822725,4.5511785,4.8190904,4.554631,4.8316016,4.574606,4.8165884,4.573055,4.828711,4.5827336,129.59067,122.49037,128.84413,123.08743,128.54533,122.7726,128.6568,123.49329,128.179,122.95352,0.0,23.85796,23.835133,23.482944,23.4842,23.454224,23.578896,23.043716,22.677149,22.715498,0.0,0.0,1.7987753,1.7717705,1.6446874,1.7769935,2.030431,1.8877512,1.7581809,1.5854971
[RA][test0343_config][QP18]_SITI_360,144.27942,161.8344,142.73422,162.66904,141.76978,162.80385,142.66116,163.20357,142.02448,163.22064,0.0,80.18901,79.79177,79.94286,79.87862,79.88394,79.809296,79.8719,79.83077,79.97331,0.0,0.0,59.093777,51.836792,58.15916,51.32337,58.000347,50.918175,57.085606,50.858097
[RA][test0455_config][QP26]_EVCA_360,5.0143614,4.354123,5.026717,4.3503413,5.0362883,4.3617554,5.0459347,4.345722,5.0432105,4.342921,58.09558,93.383026,57.99436,92.71536,58.424004,92.537796,58.584606,92.601585,58.42072,92.50165,0.0,87.55585,87.94737,87.259445,87.60906,87.44873,88.03373,88.029465,88.021706,87.91745,0.0,0.0,22.952177,55.91492,23.599691,55.014088,23.658688,55.226814,27.089794,55.34171
[RA][test0455_config][QP26]_VCA_360,5.0143614,4.354123,5.026717,4.3503413,5.0362883,4.3617554,5.0459347,4.345722,5.0432105,4.342921,58.09558,93.383026,57.99436,92.71536,58.424004,92.537796,58.584606,92.601585,58.42072,92.50165,0.0,51.14009,51.18481,50.713837,50.4848,50.13625,51.17339,51.050804,51.825672,51.237724,0.0,0.0,2.6032856,1.9670118,3.1308398,1.8488606,2.5619533,1.5944978,3.1799927,1.8344859
[RA][test0455_config][QP26]_SITI_360,79.96405,123.33241,79.89738,121.95732,80.34501,122.17859,81.40464,122.01236,80.96253,122.138626,0.0,74.160995,74.09259,74.138115,74.11508,74.06079,74.04216,74.24471,74.11555,73.989334,0.0,0.0,23.59731,45.13406,24.12112,44.556606,24.276697,44.676674,26.975885,44.782143
[RA][test0486_config][QP16]_EVCA_360,4.8758965,4.197511,4.8776555,4.2114964,4.8720593,4.195758,4.878,4.197258,4.876398,4.1991506,87.60455,117.31821,87.45118,117.32531,87.40577,116.45985,86.92285,117.19382,86.78165,117.027054,0.0,98.941925,99.26727,98.919495,99.23086,98.76266,98.921394,99.110985,99.12304,99.4542,0.0,0.0,39.69928,62.89249,41.56734,62.892925,42.51569,62.26579,40.688213,61.068676
[RA][test0486_config][QP16]_VCA_360,4.8758965,4.197511,4.8776555,4.2114964,4.8720593,4.195758,4.878,4.197258,4.876398,4.1991506,87.60455,117.31821,87.45118,117.32531,87.40577,116.45985,86.92285,117.19382,86.78165,117.027054,0.0,41.574238,41.68408,41.96355,42.354637,41.645164,41.732388,42.099873,42.33248,42.43502,0.0,0.0,1.2309685,1.7583103,1.2148956,1.3884256,1.462868,1.5576242,1.0793747,1.6384293
[RA][test0486_config][QP16]_SITI_360,106.03519,157.11276,105.50982,156.77534,105.84735,156.15848,105.633606,157.12825,104.98606,157.08235,0.0,76.20641,76.08981,76.1915,76.22779,76.13582,76.08625,76.11659,76.09616,76.27944,0.0,0.0,27.290728,45.07872,28.75593,45.18168,29.1955,42.93839,28.399122,41.79519
[RA][test0294_config][QP42]_EVCA_360,4.9142504,4.1807833,4.918206,4.1512933,4.918862,4.1467605,4.899496,4.1346974,4.9189086,4.137756,125.5441,88.334366,125.330246,88.19125,125.282616,88.07714,125.746544,88.80311,125.195496,88.511505,0.0,106.11514,106.06021,106.086205,106.06327,105.935715,105.99823,106.15869,105.91885,105.7393,0.0,0.0,74.29978,35.09967,72.05013,35.192177,72.27495,35.973804,73.057205,37.000164
[RA][test0294_config][QP42]_VCA_360,4.9142504,4.1807833,4.918206,4.1512933,4.918862,4.1467605,4.899496,4.1346974,4.9189086,4.137756,125.5441,88.334366,125.330246,88.19125,125.282616,88.07714,125.746544,88.80311,125.195496,88.511505,0.0,44.248695,44.174404,44.142574,44.25519,44.38251,44.586815,43.671032,43.446823,43.760494,0.0,0.0,1.6428026,2.2815812,1.5918748,1.2230589,1.7320734,1.5021793,1.851262,1.5926818
[RA][test0294_config][QP42]_SITI_360,138.03296,133.85658,137.68353,134.45491,137.96344,133.34613,138.1759,134.90277,138.13431,134.40025,0.0,80.1527,79.98688,80.02963,80.10338,80.028595,80.141335,80.07425,79.941216,79.86334,0.0,0.0,47.91729,24.48548,45.39106,24.325493,45.43478,24.479347,46.643394,25.326992
[RA][test0388_config][QP42]_EVCA_360,4.7836504,4.6912966,4.7844577,4.6844425,4.783247,4.692574,4.7924056,4.6890483,4.804869,4.689969,129.76212,119.56816,129.75371,119.423904,129.18333,119.245544,129.5686,119.753815,129.41223,119.52554,0.0,114.98604,114.99874,114.974236,115.0633,115.14931,115.07837,115.04426,115.20048,115.073616,0.0,0.0,32.323177,43.853626,49.05875,41.59624,47.125553,37.134026,49.99687,47.057873
[RA][test0388_config][QP42]_VCA_360,4.7836504,4.6912966,4.7844577,4.6844425,4.783247,4.692574,4.7924056,4.6890483,4.804869,4.689969,129.76212,119.56816,129.75371,119.423904,129.18333,119.245544,129.5686,119.753815,129.41223,119.52554,0.0,30.849836,30.964771,30.548145,30.334135,30.343151,30.585342,30.11937,29.870693,30.435724,0.0,0.0,0.62040573,0.8378243,0.92425156,0.9331044,0.9139436,0.8709281,1.1555824,0.8284687
[RA][test0388_config][QP42]_SITI_360,141.28325,148.44727,141.6244,148.44069,141.18211,148.50427,141.51122,149.12415,141.2013,148.78471,0.0,82.794044,82.81256,82.79097,82.850174,82.75409,82.77601,82.80982,82.83729,82.79299,0.0,0.0,18.767832,26.827143,26.771097,23.212503,25.550808,20.380407,28.448618,26.805674
[RA][test0268_config][QP26]_EVCA_360,2.9355357,1.7465241,2.9374583,1.7465132,2.9414458,1.7464887,2.9410334,1.7464244,2.9445713,1.7482239,23.074121,18.29355,23.22564,18.292767,23.186077,18.562506,23.27471,18.576784,23.206953,18.386751,0.0,30.568422,30.710594,30.710064,30.66069,30.923088,31.001501,31.01468,30.953869,30.765038,0.0,0.0,0.980692,0.005823674,2.5459075,2.7856135,1.1744206,0.20055005,3.0592206,2.388117
[RA][test0268_config][QP26]_VCA_360,2.9355357,1.7465241,2.9374583,1.7465132,2.9414458,1.7464887,2.9410334,1.7464244,2.9445713,1.7482239,23.074121,18.29355,23.22564,18.292767,23.186077,18.562506,23.27471,18.576784,23.206953,18.386751,0.0,27.293125,27.428957,27.428173,27.374758,27.647541,27.721825,27.736101,27.679384,27.503225,0.0,0.0,0.13596751,0.0006995882,0.25895727,0.32643905,0.097199045,0.018165112,0.20709504,0.21187891
[RA][test0268_config][QP26]_SITI_360,32.95964,47.628857,33.30746,47.624725,32.98227,47.905273,33.26857,47.874786,33.238544,47.290394,0.0,45.646744,45.69078,45.69023,45.75559,45.74584,45.745674,45.74409,45.784054,45.817703,0.0,0.0,1.402318,0.02084585,3.1714294,3.0838466,1.5980757,0.564299,3.7153845,2.9837472
[RA][test0406_config][QP32]_EVCA_360,4.248497,5.8108974,4.2450066,5.820271,4.2318544,5.8314924,4.242424,5.8595066,4.241726,5.878732,129.27866,93.826416,129.28621,93.58216,128.93488,92.96366,128.79395,93.70947,127.59095,93.0248,0.0,106.59995,106.59934,106.54112,105.8221,105.746445,105.733955,106.13525,105.203835,105.69329,0.0,0.0,82.527756,52.038673,82.228134,51.344177,82.56205,52.421204,82.117386,52.1833
[RA][test0406_config][QP32]_VCA_360,4.248497,5.8108974,4.2450066,5.820271,4.2318544,5.8314924,4.242424,5.8595066,4.241726,5.878732,129.27866,93.826416,129.28621,93.58216,128.93488,92.96366,128.79395,93.70947,127.59095,93.0248,0.0,41.389427,41.67894,42.2232,41.773712,41.581345,40.866467,40.376724,39.622723,40.20847,0.0,0.0,3.009661,2.462511,2.3209953,1.9864504,3.0919855,2.7478364,2.9601407,1.7473012
[RA][test0406_config][QP32]_SITI_360,139.06148,126.00686,139.1393,126.184006,139.47589,125.08276,139.30428,125.87421,137.90164,125.775406,0.0,76.28386,75.916374,76.23574,75.816795,75.91924,75.88952,75.78079,75.70383,75.48778,0.0,0.0,57.315697,43.526073,57.02399,43.068356,57.06463,43.312286,57.00543,43.711704
[RA][test0450_config][QP12]_EVCA_360,4.1710253,4.909876,4.1817617,4.9055552,4.189422,4.922341,4.1851783,4.923759,4.1846504,4.9288225,113.54085,68.628426,113.706795,69.08422,113.575584,69.33685,113.48434,69.86642,113.399506,69.971535,0.0,93.321434,93.33971,93.39398,93.32561,93.34469,93.31637,93.13809,92.85436,92.744385,0.0,0.0,63.86915,26.11209,61.082764,25.25697,59.107735,26.055807,61.16531,26.085867
[RA][test0450_config][QP12]_VCA_360,4.1710253,4.909876,4.1817617,4.9055552,4.189422,4.922341,4.1851783,4.923759,4.1846504,4.9288225,113.54085,68.628426,113.706795,69.08422,113.575584,69.33685,113.48434,69.86642,113.399506,69.971535,0.0,47.749542,47.317936,47.236828,47.265156,47.12113,47.274307,46.711544,46.53594,46.532803,0.0,0.0,1.9529531,1.2713397,1.447451,1.4011991,1.4370377,1.6157004,1.3972236,1.000469
[RA][test0450_config][QP12]_SITI_360,129.10126,119.41379,129.75465,120.68954,129.81577,120.13951,129.12767,121.26992,129.57507,120.613556,0.0,70.93497,71.11176,71.022446,70.896324,71.057785,71.031456,71.175156,71.089966,71.2857,0.0,0.0,41.38981,19.234678,38.802315,18.378143,36.673294,19.272482,38.720013,19.576363
[RA][test0376_config][QP30]_EVCA_360,4.243603,4.6782136,4.2388706,4.6773634,4.2382946,4.6823063,4.235327,4.6896763,4.2334666,4.6847725,69.22996,84.831795,69.14414,84.71295,69.07919,84.4004,69.052216,84.84626,69.1363,84.170746,0.0,83.95275,83.94813,83.94922,84.09319,84.120255,84.04039,84.40224,84.32243,84.00883,0.0,0.0,19.728868,29.07456,22.694271,32.674004,20.524221,30.290789,21.614767,31.71868
[RA][test0376_config][QP30]_VCA_360,4.243603,4.6782136,4.2388706,4.6773634,4.2382946,4.6823063,4.235327,4.6896763,4.2334666,4.6847725,69.22996,84.831795,69.14414,84.71295,69.07919,84.4004,69.052216,84.84626,69.1363,84.170746,0.0,54.11473,54.09726,54.253563,54.39959,54.33373,54.412003,54.77059,54.703033,54.629993,0.0,0.0,0.5715747,0.8013268,0.61371285,0.887396,0.5178377,0.916505,0.61559385,1.1128217
[RA][test0376_config][QP30]_SITI_360,96.83221,115.10094,96.74342,114.92711,96.73715,114.55209,96.82664,115.05305,96.93237,114.47984,0.0,68.75797,68.73143,68.752235,68.69949,68.77998,68.7262,68.82147,68.82909,68.81605,0.0,0.0,13.086314,24.402884,15.471727,26.184633,13.357738,24.496378,14.16811,25.394337
[RA][test0432_config][QP22]_EVCA_360,4.598339,5.2601185,4.587987,5.2686396,4.599609,5.273271,4.594908,5.278451,4.59713,5.280696,117.18831,88.0913,117.20188,87.90873,116.593445,87.64049,116.660995,87.89543,117.17379,87.72025,0.0,93.84248,93.881065,93.99291,93.87586,94.03147,94.02064,94.22195,94.64017,94.82547,0.0,0.0,61.5059,39.15818,61.353237,39.45802,61.62827,39.28902,63.513885,39.933727
[RA][test0432_config][QP22]_VCA_360,4.598339,5.2601185,4.587987,5.2686396,4.599609,5.273271,4.594908,5.278451,4.59713,5.280696,117.18831,88.0913,117.20188,87.90873,116.593445,87.64049,116.660995,87.89543,117.17379,87.72025,0.0,37.271175,37.231564,37.136234,37.035774,36.845394,36.598415,36.72908,37.272408,37.175343,0.0,0.0,1.597819,1.5218993,1.5590683,1.532244,1.4599571,1.3785732,1.5968765,1.9704044
[RA][test0432_config][QP22]_SITI_360,135.94708,130.05588,136.17436,130.0186,135.82414,129.77718,135.74948,130.4485,136.35124,130.27684,0.0,71.382545,71.68434,71.71517,71.82929,71.77111,71.74462,71.73945,71.802734,71.84724,0.0,0.0,36.596935,28.631887,36.30944,28.693825,36.955498,28.586742,38.575478,28.875893
[RA][test0363_config][QP20]_EVCA_360,3.9992576,5.4201145,3.9991336,5.4304967,3.9911222,5.4301863,3.9917867,5.4329963,3.9955103,5.456072,120.75711,106.5073,120.71589,106.27888,120.62782,106.240135,121.19405,106.33817,120.51543,105.80318,0.0,104.173676,104.43388,104.397354,104.672165,104.69079,104.899315,104.65307,104.17213,104.22006,0.0,0.0,73.04214,53.347515,72.91045,53.203094,73.192924,53.82487,73.61872,53.442883
[RA][test0363_config][QP20]_VCA_360,3.9992576,5.4201145,3.9991336,5.4304967,3.9911222,5.4301863,3.9917867,5.4329963,3.9955103,5.456072,120.75711,106.5073,120.71589,106.27888,120.62782,106.240135,121.19405,106.33817,120.51543,105.80318,0.0,33.72721,34.09909,33.741177,33.967457,34.016125,33.868988,33.791515,33.94612,34.308434,0.0,0.0,1.4814388,1.5197574,1.4411459,1.6273297,1.3560345,1.7884613,1.2588809,1.4902284
[RA][test0363_config][QP20]_SITI_360,132.23611,139.28531,132.61832,138.63899,132.92586,138.22658,132.98277,138.14418,132.42654,137.4288,0.0,82.53981,82.70684,82.70898,82.654945,82.550316,82.65065,82.72169,82.54579,82.717445,0.0,0.0,48.932484,39.992718,48.78049,39.68242,49.02852,39.68389,49.498184,40.07276
[RA][test0271_config][QP28]_EVCA_360,4.8650203,5.1137304,4.884891,5.1231008,4.87211,5.127432,4.869677,5.135891,4.8738093,5.1463823,115.88165,96.528786,115.80064,96.300644,115.97512,95.88659,116.495605,96.51041,116.46104,95.76514,0.0,94.42037,94.44272,94.35586,94.60874,94.765274,94.75357,94.927734,94.77285,94.97817,0.0,0.0,55.484764,39.197254,58.236103,40.155373,55.142113,40.091866,49.94272,40.549007
