videoname,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,SC_0,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,SC_7,SC_8,SC_9,TC_0,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC2_0,TC2_1,TC2_2,TC2_3,TC2_4,TC2_5,TC2_6,TC2_7,TC2_8,TC2_9
[RA][test0366_config][QP36]_VCA_720,1.1581228,1.2196852,1.159595,1.2200377,1.1599302,1.2207792,1.1589812,1.2197615,1.1582139,1.2208364,144.2345,90.85111,144.36368,90.83256,144.41719,90.83189,144.38126,91.144875,144.19096,90.90095,0.0,53.952263,54.09182,54.104008,54.15793,54.11292,54.059906,53.816673,53.61651,53.83309,0.0,0.0,0.84027207,0.7200613,0.7866415,0.7202535,0.805991,0.76973456,0.88903576,0.97952276
[RA][test0366_config][QP36]_SITI_720,145.91705,122.89468,146.06361,122.92292,146.0185,123.05721,146.00383,123.43878,146.04811,123.20977,0.0,83.728134,83.69217,83.69916,83.70906,83.72304,83.72625,83.77338,83.782776,83.75717,0.0,0.0,32.067535,16.793663,30.025759,16.058802,30.159626,16.481188,34.055153,18.589191
[RA][test0314_config][QP34]_EVCA_720,1.2190568,1.3009,1.2200638,1.3010218,1.2202342,1.3017954,1.2210898,1.3010901,1.2215146,1.300252,114.63314,100.11256,114.570854,100.1863,114.5186,99.81159,114.78515,100.582954,114.19757,100.09673,0.0,101.45003,101.363396,101.50139,101.3997,101.21486,101.4966,101.875565,101.70268,101.54784,0.0,0.0,76.6253,59.260036,76.12273,58.319405,75.729385,57.891308,75.518036,57.967777
[RA][test0314_config][QP34]_VCA_720,1.2190568,1.3009,1.2200638,1.3010218,1.2202342,1.3017954,1.2210898,1.3010901,1.2215146,1.300252,114.63314,100.11256,114.570854,100.1863,114.5186,99.81159,114.78515,100.582954,114.19757,100.09673,0.0,30.392824,30.584373,30.621275,30.672518,30.718061,30.39181,30.605999,30.97106,30.79656,0.0,0.0,2.8019207,2.460626,2.6520689,2.320377,2.6541271,2.4231265,2.9228268,2.455682
[RA][test0314_config][QP34]_SITI_720,136.36702,141.78342,136.0218,141.81757,135.81624,141.03918,136.0885,142.52165,135.41393,141.17686,0.0,84.430855,84.530624,84.47793,84.644646,84.661224,84.7512,84.7805,84.70938,84.90272,0.0,0.0,55.992615,43.37694,55.21567,42.57417,54.96178,42.35679,54.66738,42.541702
[RA][test0256_config][QP24]_EVCA_720,1.0799534,1.0711693,1.0785205,1.0699596,1.0782189,1.0699072,1.0781704,1.068734,1.0782986,1.0686802,52.723183,81.30689,52.695004,80.28335,52.75378,79.59941,52.84516,80.78874,52.80127,79.66818,0.0,86.73676,86.66289,85.73512,85.65517,85.11232,85.1577,86.26824,86.28094,85.4305,0.0,0.0,21.945019,40.31968,21.361748,37.670372,21.495682,38.081844,21.522903,38.174446
[RA][test0256_config][QP24]_VCA_720,1.0799534,1.0711693,1.0785205,1.0699596,1.0782189,1.0699072,1.0781704,1.068734,1.0782986,1.0686802,52.723183,81.30689,52.695004,80.28335,52.75378,79.59941,52.84516,80.78874,52.80127,79.66818,0.0,66.58927,66.60853,65.5403,65.43273,64.85448,64.89475,65.93529,65.982254,65.22242,0.0,0.0,0.763819,1.8294237,0.6635551,1.5413914,0.68459433,2.0645518,0.67423105,1.9996833
[RA][test0256_config][QP24]_SITI_720,83.806816,117.827415,83.64177,116.55315,83.42401,115.29973,83.71201,117.346466,83.75261,115.59793,0.0,79.502174,79.57923,79.552864,79.56171,79.56324,79.58374,79.60101,79.63165,79.60578,0.0,0.0,18.990685,29.376696,18.624067,27.07489,18.717358,27.396904,18.688412,27.279263
[RA][test0483_config][QP16]_EVCA_720,1.1117468,1.4142631,1.1124293,1.4146518,1.1142006,1.4127414,1.1162581,1.411499,1.116076,1.4077353,125.352486,80.58351,125.39208,80.289856,125.072464,80.220795,125.259834,80.06038,124.96436,79.93048,0.0,109.9853,110.06067,109.95696,109.82344,109.56518,109.48558,109.54791,109.222855,109.04334,0.0,0.0,86.39099,52.439804,84.41843,51.899002,87.897064,49.564034,87.8284,50.94366
[RA][test0483_config][QP16]_VCA_720,1.1117468,1.4142631,1.1124293,1.4146518,1.1142006,1.4127414,1.1162581,1.411499,1.116076,1.4077353,125.352486,80.58351,125.39208,80.289856,125.072464,80.220795,125.259834,80.06038,124.96436,79.93048,0.0,59.541363,59.64326,59.620872,59.53166,59.29106,59.155724,59.258404,59.025013,59.092697,0.0,0.0,2.949624,1.8047808,2.5551653,1.7465047,3.0883706,1.6410227,2.872966,1.9477109
[RA][test0483_config][QP16]_SITI_720,138.79276,116.33596,138.95663,116.038414,138.71196,115.73013,138.8492,115.87783,138.49127,115.45963,0.0,72.00571,71.9144,71.90952,71.8177,71.903305,71.76085,71.883286,71.81661,71.83794,0.0,0.0,63.58289,49.217937,61.213463,48.768223,64.606544,48.923595,64.59469,50.11576
[RA][test0465_config][QP36]_EVCA_720,1.0752519,1.3206335,1.0757458,1.3192521,1.0751301,1.3186473,1.0756578,1.318823,1.075246,1.318802,88.22539,88.79474,88.24127,88.62539,88.2462,88.25608,88.47993,89.08809,88.56813,88.37051,0.0,100.36631,100.36536,100.38806,100.40825,100.14948,100.299484,100.52983,100.574234,100.226845,0.0,0.0,39.882473,38.482906,40.19677,37.41757,40.45868,38.245377,40.5622,39.324154
[RA][test0465_config][QP36]_VCA_720,1.0752519,1.3206335,1.0757458,1.3192521,1.0751301,1.3186473,1.0756578,1.318823,1.075246,1.318802,88.22539,88.79474,88.24127,88.62539,88.2462,88.25608,88.47993,89.08809,88.56813,88.37051,0.0,63.4065,63.465973,63.48978,63.517445,63.2399,63.321747,63.42063,63.41045,63.334152,0.0,0.0,0.712839,1.4011867,0.5963123,1.4193187,0.78217435,1.595333,0.6877496,1.8191885
[RA][test0465_config][QP36]_SITI_720,122.374,125.8596,122.18927,125.60683,122.45411,125.24205,122.901726,126.10134,122.940605,125.166534,0.0,77.92467,77.93408,77.93734,77.89438,77.884315,77.882355,77.83913,77.85562,77.90857,0.0,0.0,27.803997,26.48303,27.847965,25.585464,28.023449,25.763802,28.359484,26.1886
[RA][test0469_config][QP32]_EVCA_720,1.2197615,1.3592321,1.2184379,1.3596979,1.2191645,1.3595039,1.219586,1.359519,1.2195418,1.3598795,124.92088,42.313877,125.00862,42.317654,124.725914,42.35209,124.88038,42.520515,124.89605,42.502735,0.0,108.95263,109.040596,109.001686,108.76562,108.77839,108.914185,108.84841,108.85259,108.83072,0.0,0.0,58.657036,6.368971,54.945396,7.2267127,52.258663,6.8545365,54.747795,6.356659
[RA][test0469_config][QP32]_VCA_720,1.2197615,1.3592321,1.2184379,1.3596979,1.2191645,1.3595039,1.219586,1.359519,1.2195418,1.3598795,124.92088,42.313877,125.00862,42.317654,124.725914,42.35209,124.88038,42.520515,124.89605,42.502735,0.0,83.882866,83.97161,83.98938,83.72196,83.71945,83.913795,83.69872,83.69544,83.619484,0.0,0.0,1.2354007,0.3994502,1.0419579,0.43544245,1.1162767,0.45436057,1.2941973,0.3881504
[RA][test0469_config][QP32]_SITI_720,147.24634,77.782974,147.49399,77.89022,147.33351,77.93356,147.41515,78.228615,147.51007,78.20287,0.0,81.46707,81.55878,81.55443,81.614845,81.62611,81.55878,81.55165,81.55629,81.547745,0.0,0.0,32.14952,6.750858,28.959585,6.9056177,27.312416,6.677871,28.587729,6.43349
[RA][test0409_config][QP48]_EVCA_720,1.3122414,1.0015463,1.3026215,0.9997592,1.3015019,1.000122,1.3006836,0.9994357,1.3005447,1.0035131,63.45827,37.875847,63.51195,38.449707,63.212124,38.240692,63.40468,38.25842,63.13618,37.61661,0.0,59.877586,60.340668,60.672237,60.723015,60.61771,60.795544,60.757103,60.629402,60.570797,0.0,0.0,32.77508,14.553414,24.92783,10.889375,24.821854,10.889935,26.394974,12.811967
[RA][test0409_config][QP48]_VCA_720,1.3122414,1.0015463,1.3026215,0.9997592,1.3015019,1.000122,1.3006836,0.9994357,1.3005447,1.0035131,63.45827,37.875847,63.51195,38.449707,63.212124,38.240692,63.40468,38.25842,63.13618,37.61661,0.0,39.42089,39.37528,39.920624,39.98329,39.864227,40.029568,39.855186,39.631657,40.025436,0.0,0.0,5.0217996,1.6377683,2.0025039,0.8072145,1.690277,0.81044567,2.0514631,1.4716899
[RA][test0409_config][QP48]_SITI_720,73.208015,54.484932,73.7873,55.522274,73.32513,55.32246,73.55535,55.435436,72.70275,55.04643,0.0,87.70961,88.47359,88.62693,88.66318,88.710556,88.79261,88.79398,88.941124,89.12678,0.0,0.0,35.256706,17.429142,23.299294,12.280951,23.39285,12.340606,23.919115,14.443374
[RA][test0479_config][QP26]_EVCA_720,1.2105448,1.4184114,1.2101523,1.4183153,1.2085916,1.4205618,1.2095047,1.4213741,1.2096556,1.4211512,139.55795,99.84675,139.7772,100.06618,139.44562,100.08666,139.78809,100.21115,139.58109,100.25828,0.0,116.46909,116.67256,116.58362,116.40789,116.52176,116.68242,116.58095,116.49058,116.67767,0.0,0.0,91.20773,53.63635,86.05404,52.627907,86.943695,53.088543,93.86026,52.421314
[RA][test0479_config][QP26]_VCA_720,1.2105448,1.4184114,1.2101523,1.4183153,1.2085916,1.4205618,1.2095047,1.4213741,1.2096556,1.4211512,139.55795,99.84675,139.7772,100.06618,139.44562,100.08666,139.78809,100.21115,139.58109,100.25828,0.0,44.66517,44.97911,44.809624,44.598297,44.714996,44.80531,44.65575,44.56646,44.577084,0.0,0.0,1.6017966,1.5211451,1.3600817,1.321973,1.5393449,1.3536336,1.6039656,1.3373848
[RA][test0479_config][QP26]_SITI_720,146.21034,135.24928,146.31174,135.22748,146.27077,135.33206,146.42723,135.49512,146.64114,135.46321,0.0,81.140686,81.23767,81.25632,81.24521,81.14324,81.14163,81.09931,81.083336,81.08624,0.0,0.0,49.57162,39.01821,45.212357,39.341118,45.56834,39.813366,53.15,40.928654
[RA][test0436_config][QP34]_EVCA_720,1.0464522,1.02043,1.0462941,1.0201147,1.0467068,1.0194888,1.0468872,1.0203054,1.0472637,1.0197705,82.31119,80.41437,82.282166,80.3518,82.228424,80.25392,82.39433,80.46117,82.27293,80.2625,0.0,87.63942,87.626465,87.6071,87.58946,87.481346,87.56525,87.63622,87.514656,87.37441,0.0,0.0,6.988802,18.253351,8.785085,18.519266,9.460866,18.25501,11.75526,19.4267
[RA][test0436_config][QP34]_VCA_720,1.0464522,1.02043,1.0462941,1.0201147,1.0467068,1.0194888,1.0468872,1.0203054,1.0472637,1.0197705,82.31119,80.41437,82.282166,80.3518,82.228424,80.25392,82.39433,80.46117,82.27293,80.2625,0.0,53.43703,53.484783,53.45094,53.477806,53.380802,53.469173,53.49577,53.343918,53.267136,0.0,0.0,0.17987533,0.3715576,0.20539327,0.43890232,0.29334724,0.44590995,0.3675349,0.46493942
[RA][test0436_config][QP34]_SITI_720,101.78339,115.18812,101.74084,115.26557,101.59179,115.05868,101.90858,115.35558,101.6779,115.01841,0.0,75.738,75.74037,75.72617,75.718056,75.739204,75.76278,75.77508,75.7796,75.78045,0.0,0.0,5.0419583,12.964398,5.214495,12.432996,5.5372376,12.06483,6.695607,12.301489
[RA][test0397_config][QP48]_EVCA_720,1.1716098,1.3060513,1.1706804,1.3068751,1.1704127,1.3089192,1.1710263,1.3082861,1.1702332,1.3119298,106.36064,82.50924,106.40266,82.13548,106.33001,81.95347,106.47454,82.0996,106.44192,81.91522,0.0,92.14844,92.1746,92.01183,91.87782,91.89016,91.93082,91.93848,92.00519,92.10028,0.0,0.0,60.4628,42.035774,62.702934,41.101566,62.991344,40.90881,61.2981,41.79741
[RA][test0397_config][QP48]_VCA_720,1.1716098,1.3060513,1.1706804,1.3068751,1.1704127,1.3089192,1.1710263,1.3082861,1.1702332,1.3119298,106.36064,82.50924,106.40266,82.13548,106.33001,81.95347,106.47454,82.0996,106.44192,81.91522,0.0,36.89867,36.926643,36.713863,36.668564,36.841164,37.03025,37.248936,37.474636,37.354298,0.0,0.0,1.5968946,2.2190037,1.7324886,2.0619032,1.5793173,2.0342076,1.6791352,2.3062441
[RA][test0397_config][QP48]_SITI_720,125.33627,118.65507,125.64554,118.8247,125.66382,117.92659,125.46847,118.58377,125.604675,118.00891,0.0,76.23145,76.24028,76.098434,76.11824,76.14663,76.13568,76.10629,76.04818,76.11114,0.0,0.0,36.88135,31.90192,38.12293,30.169964,38.53794,30.09674,37.119343,30.238676
[RA][test0272_config][QP28]_EVCA_720,1.1544722,1.3467509,1.1573645,1.3528067,1.1577741,1.3551655,1.1553516,1.35968,1.1509331,1.3542483,109.717354,64.00635,108.09135,61.540413,108.865746,60.701912,109.7649,61.397953,110.37395,60.44735,0.0,93.734955,92.74347,93.18858,94.04584,94.138824,95.023994,94.747025,95.22451,95.25189,0.0,0.0,78.716354,39.59743,77.865845,37.190254,78.2535,38.67317,78.09936,36.961437
[RA][test0272_config][QP28]_VCA_720,1.1544722,1.3467509,1.1573645,1.3528067,1.1577741,1.3551655,1.1553516,1.35968,1.1509331,1.3542483,109.717354,64.00635,108.09135,61.540413,108.865746,60.701912,109.7649,61.397953,110.37395,60.44735,0.0,50.15409,49.700336,51.55314,52.38639,53.312954,53.967834,52.84953,53.13314,54.16624,0.0,0.0,6.770006,10.657479,6.6686287,9.206646,6.488415,10.830935,5.7406287,9.470914
[RA][test0272_config][QP28]_SITI_720,125.69592,93.71378,124.270294,90.61764,125.061386,90.35411,126.7071,90.48532,127.09493,90.62888,0.0,78.2298,78.97016,78.58824,79.29694,79.10364,79.32302,78.770996,78.7986,78.81282,0.0,0.0,59.292957,44.57036,58.911877,42.0368,59.346947,43.70617,58.192204,41.134823
[RA][test0284_config][QP30]_EVCA_720,1.0203152,1.4360502,1.0202142,1.4363008,1.0182567,1.4366367,1.0216107,1.4360418,1.0209589,1.4370515,115.85157,90.65093,116.14465,90.52517,116.299194,90.91576,116.814026,90.87512,116.92048,90.62077,0.0,105.24683,105.24762,105.40946,105.4055,105.83301,105.7425,105.77511,105.72188,105.81541,0.0,0.0,77.502884,53.735107,77.48033,53.635998,76.38236,53.268494,76.16682,54.015743
[RA][test0284_config][QP30]_VCA_720,1.0203152,1.4360502,1.0202142,1.4363008,1.0182567,1.4366367,1.0216107,1.4360418,1.0209589,1.4370515,115.85157,90.65093,116.14465,90.52517,116.299194,90.91576,116.814026,90.87512,116.92048,90.62077,0.0,48.146923,48.234974,48.66574,48.744053,49.018074,48.808296,49.222908,48.792336,49.212196,0.0,0.0,2.7564833,2.0746996,2.593584,1.994425,2.6528406,2.0171578,2.4578047,2.037247
[RA][test0284_config][QP30]_SITI_720,135.86502,127.96939,136.2227,127.78523,136.26195,128.4715,136.40845,128.51067,136.46754,127.970985,0.0,82.32264,82.039474,82.11766,82.01473,82.15946,82.0856,82.11483,81.89673,81.93021,0.0,0.0,57.639076,42.737522,57.639206,42.944733,56.73645,41.80493,56.969097,42.63553
[RA][test0338_config][QP26]_EVCA_720,0.82787335,1.0083551,0.82993954,1.0085354,0.8291418,1.0079213,0.8299356,1.0079589,0.83121073,1.0077498,19.251652,43.97539,19.34665,43.979443,19.288181,44.121063,19.402515,44.151394,19.527819,44.311703,0.0,41.404167,41.44237,41.4208,41.398026,41.50352,41.54224,41.551155,41.585957,41.7146,0.0,0.0,0.74097186,0.712343,0.7038079,2.900018,0.733143,1.2757609,1.01796,7.5034018
[RA][test0338_config][QP26]_VCA_720,0.82787335,1.0083551,0.82993954,1.0085354,0.8291418,1.0079213,0.8299356,1.0079589,0.83121073,1.0077498,19.251652,43.97539,19.34665,43.979443,19.288181,44.121063,19.402515,44.151394,19.527819,44.311703,0.0,34.584023,34.581825,34.53311,34.535873,34.70034,34.701225,34.694454,34.706303,34.824474,0.0,0.0,0.09500887,0.057755295,0.06172176,0.20934875,0.11399487,0.057811912,0.13040367,0.43678147
[RA][test0338_config][QP26]_SITI_720,15.46188,100.522385,15.508438,100.50868,15.5251875,100.76567,15.541166,100.746796,15.636418,101.40818,0.0,70.63679,70.64246,70.64194,70.64129,70.627525,70.63018,70.625854,70.626884,70.61241,0.0,0.0,0.37907857,1.1259631,0.31272876,3.1028242,0.3282063,1.6873244,0.58495396,7.491166
[RA][test0350_config][QP30]_EVCA_720,1.118914,0.95642,1.1164013,0.9506507,1.115169,0.9486382,1.1143981,0.94647145,1.1137735,0.94484186,118.94831,57.32368,118.8693,57.00472,119.032104,57.03543,119.17132,56.891228,118.91318,56.895817,0.0,101.55109,101.5578,101.54833,101.455246,101.431206,101.4746,101.64028,101.456314,101.60084,0.0,0.0,78.534775,29.048532,79.08491,28.578423,78.941025,28.600967,78.91889,28.542889
[RA][test0350_config][QP30]_VCA_720,1.118914,0.95642,1.1164013,0.9506507,1.115169,0.9486382,1.1143981,0.94647145,1.1137735,0.94484186,118.94831,57.32368,118.8693,57.00472,119.032104,57.03543,119.17132,56.891228,118.91318,56.895817,0.0,64.274605,64.47804,64.64583,64.62884,64.89585,64.92192,65.20164,65.03231,64.97513,0.0,0.0,2.2984293,3.3378603,2.4308567,3.3076856,2.5784073,3.5907948,2.3681912,3.6821702
[RA][test0350_config][QP30]_SITI_720,134.95819,101.4934,134.33023,101.38107,134.40613,101.25609,134.70267,102.14362,134.48094,102.03413,0.0,73.11295,73.06577,73.096924,73.09822,73.14474,73.1907,73.31583,73.33408,73.310455,0.0,0.0,47.54448,27.901491,47.882885,26.63851,47.707035,26.789747,47.934475,26.454704
[RA][test0408_config][QP36]_EVCA_720,1.2131037,1.3570299,1.2132093,1.3578717,1.2138307,1.3579537,1.2136981,1.3584886,1.2146386,1.358457,45.07174,86.3633,45.034126,86.476845,44.9803,86.43697,44.90691,86.53685,45.00478,86.451,0.0,90.90008,90.867355,90.87261,90.87294,90.83615,90.784676,90.77257,90.84552,90.894585,0.0,0.0,15.706081,36.7112,16.621891,36.505356,16.492125,36.449154,15.986476,37.32183
[RA][test0408_config][QP36]_VCA_720,1.2131037,1.3570299,1.2132093,1.3578717,1.2138307,1.3579537,1.2136981,1.3584886,1.2146386,1.358457,45.07174,86.3633,45.034126,86.476845,44.9803,86.43697,44.90691,86.53685,45.00478,86.451,0.0,79.34685,79.32318,79.25634,79.26597,79.24931,79.16971,79.12652,79.25132,79.34153,0.0,0.0,0.23272394,0.70025045,0.2515203,0.6172761,0.25974607,0.7066257,0.30964628,0.66959316
[RA][test0408_config][QP36]_SITI_720,82.53879,130.05453,82.64354,130.18561,82.57018,129.83746,82.165855,130.19823,82.43709,129.92606,0.0,52.772785,52.78279,52.76083,52.763462,52.76627,52.7499,52.70889,52.70202,52.72185,0.0,0.0,13.816623,23.204054,14.796654,23.387888,14.592681,23.451641,14.031408,23.936708
[RA][test0276_config][QP42]_EVCA_720,1.1947268,1.1584888,1.1969733,1.1588308,1.2024237,1.1555991,1.2053477,1.1518703,1.2023429,1.1519322,98.339554,98.754906,97.53093,98.78212,97.98591,99.033905,97.94185,99.426,97.921486,99.73624,0.0,114.721504,114.87907,114.71222,114.84689,114.83421,114.44965,114.4258,114.35333,114.3695,0.0,0.0,19.806965,3.4764132,20.28554,5.239123,20.121355,5.588774,23.519861,8.256165
[RA][test0276_config][QP42]_VCA_720,1.1947268,1.1584888,1.1969733,1.1588308,1.2024237,1.1555991,1.2053477,1.1518703,1.2023429,1.1519322,98.339554,98.754906,97.53093,98.78212,97.98591,99.033905,97.94185,99.426,97.921486,99.73624,0.0,69.09874,70.055534,70.04173,70.163284,69.931244,68.496895,68.12138,68.34871,68.1265,0.0,0.0,2.6137,0.77144355,2.8403146,0.5528757,2.9211662,0.9663659,3.021988,0.8074739
[RA][test0276_config][QP42]_SITI_720,119.298256,146.71544,119.01663,146.4556,118.860306,146.55737,118.98378,146.87576,118.52538,147.31436,0.0,72.40818,71.76238,71.82958,72.15704,72.209724,72.25755,72.28637,72.18007,72.233116,0.0,0.0,25.094578,11.876471,24.570984,11.86998,24.995222,12.121779,25.267889,14.525837
[RA][test0315_config][QP40]_EVCA_720,1.1646109,1.1857377,1.1651659,1.1790187,1.1624948,1.1739563,1.161177,1.1698272,1.162528,1.1734442,105.66823,63.147266,105.847694,63.50756,105.73437,63.6426,106.11472,63.013973,105.73107,64.08934,0.0,89.3349,89.780556,90.56378,90.59046,90.56924,91.568474,91.81409,91.70734,92.08191,0.0,0.0,77.04117,39.44237,77.36438,39.183655,75.94028,38.448,76.810905,38.867126
[RA][test0315_config][QP40]_VCA_720,1.1646109,1.1857377,1.1651659,1.1790187,1.1624948,1.1739563,1.161177,1.1698272,1.162528,1.1734442,105.66823,63.147266,105.847694,63.50756,105.73437,63.6426,106.11472,63.013973,105.73107,64.08934,0.0,47.018448,47.694828,47.882805,47.969204,47.683407,48.72311,49.327103,49.766087,49.344975,0.0,0.0,7.107415,8.377619,8.395143,7.4544997,6.085493,7.5998344,7.048518,7.509524
[RA][test0315_config][QP40]_SITI_720,126.33281,94.713715,126.175896,97.22542,126.59512,96.80807,127.528076,95.76324,127.257454,96.36051,0.0,80.20239,80.1772,79.73413,79.79208,79.32799,79.17358,78.79979,78.98179,78.79338,0.0,0.0,59.376953,44.147106,59.616535,44.05998,59.29365,41.926735,59.66652,42.74871
[RA][test0433_config][QP46]_EVCA_720,0.71790946,0.927806,0.7186539,0.92777944,0.71831226,0.92737615,0.718289,0.9268408,0.71816677,0.9267283,35.57809,63.694115,35.618286,63.714466,35.59079,63.31535,35.717823,63.475548,35.648724,62.962406,0.0,67.61516,67.61766,67.67396,67.60332,67.41585,67.520164,67.59308,67.56767,67.15435,0.0,0.0,10.78134,20.5117,10.335558,21.290226,10.173114,21.205595,9.683425,22.617596
[RA][test0433_config][QP46]_VCA_720,0.71790946,0.927806,0.7186539,0.92777944,0.71831226,0.92737615,0.718289,0.9268408,0.71816677,0.9267283,35.57809,63.694115,35.618286,63.714466,35.59079,63.31535,35.717823,63.475548,35.648724,62.962406,0.0,49.940205,49.89825,49.93562,49.88373,49.768555,49.935863,49.99793,49.892437,49.573296,0.0,0.0,0.46174735,0.7528353,0.43590125,0.96414715,0.41225818,0.7859134,0.42736182,1.0900518
[RA][test0433_config][QP46]_SITI_720,55.15403,95.02302,55.149014,95.03996,55.12209,94.48782,55.20779,94.85295,55.00095,93.8112,0.0,71.73861,71.75503,71.75404,71.71607,71.7143,71.71689,71.68767,71.682945,71.69066,0.0,0.0,10.09345,14.201306,10.105833,14.045213,10.194357,14.007752,9.41678,14.959128
[RA][test0261_config][QP30]_EVCA_720,1.2209038,0.88044375,1.221928,0.88072747,1.2245969,0.88014054,1.2273282,0.88682866,1.2279425,0.88761914,108.06493,70.72453,107.83052,71.03493,108.164154,70.75648,108.78981,70.769035,108.72321,70.05844,0.0,92.42222,92.319534,92.00461,92.3454,92.11936,92.3514,92.06464,92.059044,92.14168,0.0,0.0,70.48685,39.66317,69.995804,40.330406,70.145355,40.023903,70.462555,40.768204
